Award Ceremony,Year,Award Category,Nominee Name,Film Title,Win
Oscars,1983,MUSIC (Original Score),Michael Gore,Terms of Endearment,False
Oscars,1983,MUSIC (Original Score),Jerry Goldsmith,Under Fire,False
Oscars,1983,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Lalo Schifrin,The Sting II,False
Oscars,1983,MUSIC (Original Song Score or Adaptation Score),Adaptation Score by Elmer Bernstein,Trading Places,False
Oscars,1983,MUSIC (Original Song Score or Adaptation Score),"Song Score by Michel Legrand, Alan Bergman and Marilyn Bergman",Yentl,True
Oscars,1983,MUSIC (Original Song),Music by Giorgio Moroder; Lyric by Keith Forsey and Irene Cara,Flashdance,True
Oscars,1983,MUSIC (Original Song),Music and Lyric by Michael Sembello and Dennis Matkosky,Flashdance,False
Oscars,1983,MUSIC (Original Song),Music and Lyric by Austin Roberts and Bobby Hart,Tender Mercies,False
Oscars,1983,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,False
Oscars,1983,MUSIC (Original Song),Music by Michel Legrand; Lyric by Alan Bergman and Marilyn Bergman,Yentl,False
Oscars,1983,BEST PICTURE,"Michael Shamberg, Producer",The Big Chill,False
Oscars,1983,BEST PICTURE,"Peter Yates, Producer",The Dresser,False
Oscars,1983,BEST PICTURE,"Irwin Winkler and Robert Chartoff, Producers",The Right Stuff,False
Oscars,1983,BEST PICTURE,"Philip S. Hobel, Producer",Tender Mercies,False
Oscars,1983,BEST PICTURE,"James L. Brooks, Producer",Terms of Endearment,True
Oscars,1983,SHORT FILM (Animated),"Burny Mattinson, Producer",Mickey's Christmas Carol,False
Oscars,1983,SHORT FILM (Animated),"Eda Godel Hallinan, Producer",Sound of Sunshine - Sound of Rain,False
Oscars,1983,SHORT FILM (Animated),"Jimmy Picker, Producer",Sundae in New York,True
Oscars,1983,SHORT FILM (Live Action),"Janice L. Platt, Producer",Boys and Girls,True
Oscars,1983,SHORT FILM (Live Action),"Ian Emes, Producer",Goodie-Two-Shoes,False
Oscars,1983,SHORT FILM (Live Action),"Jon N. Bloom, Producer",Overnight Sensation,False
Oscars,1983,SOUND,"Alan R. Splet, Todd Boekelheide, Randy Thom, David Parker",Never Cry Wolf,False
Oscars,1983,SOUND,"Ben Burtt, Gary Summers, Randy Thom, Tony Dawe",Return of the Jedi,False
Oscars,1983,SOUND,"Mark Berger, Tom Scott, Randy Thom, David MacMillan",The Right Stuff,True
Oscars,1983,SOUND,"Donald O. Mitchell, Rick Kline, Kevin O'Connell, Jim Alexander",Terms of Endearment,False
Oscars,1983,SOUND,"Michael J. Kohut, Carlos de Larios, Aaron Rochin, Willie D. Burton",WarGames,False
Oscars,1983,SOUND EFFECTS EDITING,Ben Burtt,Return of the Jedi,False
Oscars,1983,SOUND EFFECTS EDITING,Jay Boekelheide,The Right Stuff,True
Oscars,1983,WRITING (Screenplay Based on Material from Another Medium),Harold Pinter,Betrayal,False
Oscars,1983,WRITING (Screenplay Based on Material from Another Medium),Ronald Harwood,The Dresser,False
Oscars,1983,WRITING (Screenplay Based on Material from Another Medium),Willy Russell,Educating Rita,False
Oscars,1983,WRITING (Screenplay Based on Material from Another Medium),Julius J. Epstein,"Reuben, Reuben",False
Oscars,1983,WRITING (Screenplay Based on Material from Another Medium),James L. Brooks,Terms of Endearment,True
Oscars,1983,WRITING (Screenplay Written Directly for the Screen),"Lawrence Kasdan, Barbara Benedek",The Big Chill,False
Oscars,1983,WRITING (Screenplay Written Directly for the Screen),Ingmar Bergman,Fanny & Alexander,False
Oscars,1983,WRITING (Screenplay Written Directly for the Screen),"Nora Ephron, Alice Arlen",Silkwood,False
Oscars,1983,WRITING (Screenplay Written Directly for the Screen),Horton Foote,Tender Mercies,True
Oscars,1983,WRITING (Screenplay Written Directly for the Screen),"Lawrence Lasker, Walter F. Parkes",WarGames,False
Oscars,1983,SPECIAL ACHIEVEMENT AWARD (Visual Effects),"Richard Edlund, Dennis Muren, Ken Ralston, Phil Tippett",Return of the Jedi,True
Oscars,1984,ACTOR IN A LEADING ROLE,F. Murray Abraham,Amadeus,True
Oscars,1984,ACTOR IN A LEADING ROLE,Jeff Bridges,Starman,False
Oscars,1984,ACTOR IN A LEADING ROLE,Albert Finney,Under the Volcano,False
Oscars,1984,ACTOR IN A LEADING ROLE,Tom Hulce,Amadeus,False
Oscars,1984,ACTOR IN A LEADING ROLE,Sam Waterston,The Killing Fields,False
Oscars,1984,ACTOR IN A SUPPORTING ROLE,Adolph Caesar,A Soldier's Story,False
Oscars,1984,ACTOR IN A SUPPORTING ROLE,John Malkovich,Places in the Heart,False
Oscars,1984,ACTOR IN A SUPPORTING ROLE,Noriyuki 'Pat' Morita,The Karate Kid,False
Oscars,1984,ACTOR IN A SUPPORTING ROLE,Haing S. Ngor,The Killing Fields,True
Oscars,1984,ACTOR IN A SUPPORTING ROLE,Ralph Richardson,"Greystoke: The Legend of Tarzan, Lord of the Apes",False
Oscars,1984,ACTRESS IN A LEADING ROLE,Judy Davis,A Passage to India,False
Oscars,1984,ACTRESS IN A LEADING ROLE,Sally Field,Places in the Heart,True
Oscars,1984,ACTRESS IN A LEADING ROLE,Jessica Lange,Country,False
Oscars,1984,ACTRESS IN A LEADING ROLE,Vanessa Redgrave,The Bostonians,False
Oscars,1984,ACTRESS IN A LEADING ROLE,Sissy Spacek,The River,False
Oscars,1984,ACTRESS IN A SUPPORTING ROLE,Peggy Ashcroft,A Passage to India,True
Oscars,1984,ACTRESS IN A SUPPORTING ROLE,Glenn Close,The Natural,False
Oscars,1984,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,Places in the Heart,False
Oscars,1984,ACTRESS IN A SUPPORTING ROLE,Christine Lahti,Swing Shift,False
Oscars,1984,ACTRESS IN A SUPPORTING ROLE,Geraldine Page,The Pope of Greenwich Village,False
Oscars,1984,ART DIRECTION,Art Direction:  Patrizia Von Brandenstein;  Set Decoration:  Karel Cerny,Amadeus,True
Oscars,1984,ART DIRECTION,"Art Direction:  Richard Sylbert;  Set Decoration:  George Gaines, Les Bloom",The Cotton Club,False
Oscars,1984,ART DIRECTION,"Art Direction:  Angelo Graham, Mel Bourne, James J. Murakami, Speed Hopkins;  Set Decoration:  Bruce Weintraub",The Natural,False
Oscars,1984,ART DIRECTION,"Art Direction:  John Box, Leslie Tomkins;  Set Decoration:  Hugh Scaife",A Passage to India,False
Oscars,1984,ART DIRECTION,Art Direction:  Albert Brenner;  Set Decoration:  Rick Simpson,2010,False
Oscars,1984,CINEMATOGRAPHY,Miroslav Ondricek,Amadeus,False
Oscars,1984,CINEMATOGRAPHY,Chris Menges,The Killing Fields,True
Oscars,1984,CINEMATOGRAPHY,Caleb Deschanel,The Natural,False
Oscars,1984,CINEMATOGRAPHY,Ernest Day,A Passage to India,False
Oscars,1984,CINEMATOGRAPHY,Vilmos Zsigmond,The River,False
Oscars,1984,COSTUME DESIGN,Theodor Pistek,Amadeus,True
Oscars,1984,COSTUME DESIGN,"Jenny Beavan, John Bright",The Bostonians,False
Oscars,1984,COSTUME DESIGN,Judy Moorcroft,A Passage to India,False
Oscars,1984,COSTUME DESIGN,Ann Roth,Places in the Heart,False
Oscars,1984,COSTUME DESIGN,Patricia Norris,2010,False
Oscars,1984,DIRECTING,Milos Forman,Amadeus,True
Oscars,1984,DIRECTING,Woody Allen,Broadway Danny Rose,False
Oscars,1984,DIRECTING,Roland Joffé,The Killing Fields,False
Oscars,1984,DIRECTING,David Lean,A Passage to India,False
Oscars,1984,DIRECTING,Robert Benton,Places in the Heart,False
Oscars,1984,DOCUMENTARY (Feature),"Charles Guggenheim and Nancy Sloss, Producers",High Schools,False
Oscars,1984,DOCUMENTARY (Feature),"Alex W. Drehsler and Frank Christopher, Producers",In the Name of the People,False
Oscars,1984,DOCUMENTARY (Feature),"Karel Dirka and Zev Braun, Producers",Marlene,False
Oscars,1984,DOCUMENTARY (Feature),"Cheryl McCall, Producer",Streetwise,False
Oscars,1984,DOCUMENTARY (Feature),"Robert Epstein and Richard Schmiechen, Producers",The Times of Harvey Milk,True
Oscars,1984,DOCUMENTARY (Short Subject),"Gary Bush and Paul T.K. Lin, Producers",The Children of Soong Ching Ling,False
Oscars,1984,DOCUMENTARY (Short Subject),"Ben Achtenberg and Joan Sawyer, Producers",Code Gray: Ethical Dilemmas in Nursing,False
Oscars,1984,DOCUMENTARY (Short Subject),"Lawrence R. Hott and Roger M. Sherman, Producers",The Garden of Eden,False
Oscars,1984,DOCUMENTARY (Short Subject),"Irina Kalinina, Producer",Recollections of Pavlovsk,False
Oscars,1984,DOCUMENTARY (Short Subject),"Marjorie Hunt and Paul Wagner, Producers",The Stone Carvers,True
Oscars,1984,FILM EDITING,"Nena Danevic, Michael Chandler",Amadeus,False
Oscars,1984,FILM EDITING,"Barry Malkin, Robert Q. Lovett",The Cotton Club,False
Oscars,1984,FILM EDITING,Jim Clark,The Killing Fields,True
Oscars,1984,FILM EDITING,David Lean,A Passage to India,False
Oscars,1984,FILM EDITING,"Donn Cambern, Frank Morriss",Romancing the Stone,False
Oscars,1984,FOREIGN LANGUAGE FILM,Israel,Beyond the Walls,False
Oscars,1984,FOREIGN LANGUAGE FILM,Argentina,Camila,False
Oscars,1984,FOREIGN LANGUAGE FILM,Switzerland,Dangerous Moves,True
Oscars,1984,FOREIGN LANGUAGE FILM,Spain,Double Feature,False
Oscars,1984,FOREIGN LANGUAGE FILM,Union of Soviet Socialist Republics,Wartime Romance,False
Oscars,1984,MAKEUP,"Paul LeBlanc, Dick Smith",Amadeus,True
Oscars,1984,MAKEUP,"Rick Baker, Paul Engelen","Greystoke: The Legend of Tarzan, Lord of the Apes",False
Oscars,1984,MAKEUP,Michael Westmore,2010,False
Oscars,1984,MUSIC (Original Score),John Williams,Indiana Jones and the Temple of Doom,False
Oscars,1984,MUSIC (Original Score),Randy Newman,The Natural,False
Oscars,1984,MUSIC (Original Score),Maurice Jarre,A Passage to India,True
Oscars,1984,MUSIC (Original Score),John Williams,The River,False
Oscars,1984,MUSIC (Original Score),Alex North,Under the Volcano,False
Oscars,1984,MUSIC (Original Song Score),Jeff Moss,The Muppets Take Manhattan,False
Oscars,1984,MUSIC (Original Song Score),Prince,Purple Rain,True
Oscars,1984,MUSIC (Original Song Score),Kris Kristofferson,Songwriter,False
Oscars,1984,MUSIC (Original Song),Music and Lyric by Phil Collins,Against All Odds,False
Oscars,1984,MUSIC (Original Song),Music and Lyric by Kenny Loggins and Dean Pitchford,Footloose,False
Oscars,1984,MUSIC (Original Song),"Music and Lyric by Ray Parker, Jr.",Ghostbusters,False
Oscars,1984,MUSIC (Original Song),Music and Lyric by Stevie Wonder,The Woman in Red,True
Oscars,1984,MUSIC (Original Song),Music and Lyric by Tom Snow and Dean Pitchford,Footloose,False
Oscars,1984,BEST PICTURE,"Saul Zaentz, Producer",Amadeus,True
Oscars,1984,BEST PICTURE,"David Puttnam, Producer",The Killing Fields,False
Oscars,1984,BEST PICTURE,"John Brabourne and Richard Goodwin, Producers",A Passage to India,False
Oscars,1984,BEST PICTURE,"Arlene Donovan, Producer",Places in the Heart,False
Oscars,1984,BEST PICTURE,"Norman Jewison, Ronald L. Schwary and Patrick Palmer, Producers",A Soldier's Story,False
Oscars,1984,SHORT FILM (Animated),"Jon Minnis, Producer",Charade,True
Oscars,1984,SHORT FILM (Animated),"Morton Schindel and Michael Sporn, Producers",Doctor De Soto,False
Oscars,1984,SHORT FILM (Animated),"Ishu Patel, Producer",Paradise,False
Oscars,1984,SHORT FILM (Live Action),"Michael MacMillan and Janice L. Platt, Producers",The Painted Door,False
Oscars,1984,SHORT FILM (Live Action),"Sharon Oreck and Lesli Linka Glatter, Producers",Tales of Meeting and Parting,False
Oscars,1984,SHORT FILM (Live Action),"Mike Hoover, Producer",Up,True
Oscars,1984,SOUND,"Mark Berger, Tom Scott, Todd Boekelheide, Chris Newman",Amadeus,True
Oscars,1984,SOUND,"Bill Varney, Steve Maslow, Kevin O'Connell, Nelson Stoll",Dune,False
Oscars,1984,SOUND,"Graham V. Hartstone, Nicolas Le Messurier, Michael A. Carter, John Mitchell",A Passage to India,False
Oscars,1984,SOUND,"Nick Alphin, Robert Thirlwell, Richard Portman, David Ronne",The River,False
Oscars,1984,SOUND,"Michael J. Kohut, Aaron Rochin, Carlos De Larios, Gene S. Cantamessa",2010,False
Oscars,1984,VISUAL EFFECTS,"Richard Edlund, John Bruno, Mark Vargo, Chuck Gaspar",Ghostbusters,False
Oscars,1984,VISUAL EFFECTS,"Dennis Muren, Michael McAlister, Lorne Peterson, George Gibbs",Indiana Jones and the Temple of Doom,True
Oscars,1984,VISUAL EFFECTS,"Richard Edlund, Neil Krepela, George Jenson, Mark Stetson",2010,False
Oscars,1984,WRITING (Screenplay Based on Material from Another Medium),Peter Shaffer,Amadeus,True
Oscars,1984,WRITING (Screenplay Based on Material from Another Medium),"P.H. Vazak, Michael Austin","Greystoke: The Legend of Tarzan, Lord of the Apes",False
Oscars,1984,WRITING (Screenplay Based on Material from Another Medium),Bruce Robinson,The Killing Fields,False
Oscars,1984,WRITING (Screenplay Based on Material from Another Medium),David Lean,A Passage to India,False
Oscars,1984,WRITING (Screenplay Based on Material from Another Medium),Charles Fuller,A Soldier's Story,False
Oscars,1984,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Daniel Petrie, Jr.;  Story by Danilo Bach, Daniel Petrie, Jr.",Beverly Hills Cop,False
Oscars,1984,WRITING (Screenplay Written Directly for the Screen),Woody Allen,Broadway Danny Rose,False
Oscars,1984,WRITING (Screenplay Written Directly for the Screen),"Gregory Nava, Anna Thomas",El Norte,False
Oscars,1984,WRITING (Screenplay Written Directly for the Screen),Robert Benton,Places in the Heart,True
Oscars,1984,WRITING (Screenplay Written Directly for the Screen),"Screenplay by Lowell Ganz, Babaloo Mandel, Bruce Jay Friedman;  Screen Story by Bruce Jay Friedman;  Based on a story by Brian Grazer",Splash,False
Oscars,1984,SPECIAL ACHIEVEMENT AWARD (Sound Effects Editing),Kay Rose,The River,True
Oscars,1985,ACTOR IN A LEADING ROLE,Harrison Ford,Witness,False
Oscars,1985,ACTOR IN A LEADING ROLE,James Garner,Murphy's Romance,False
Oscars,1985,ACTOR IN A LEADING ROLE,William Hurt,Kiss of the Spider Woman,True
Oscars,1985,ACTOR IN A LEADING ROLE,Jack Nicholson,Prizzi's Honor,False
Oscars,1985,ACTOR IN A LEADING ROLE,Jon Voight,Runaway Train,False
Oscars,1985,ACTOR IN A SUPPORTING ROLE,Don Ameche,Cocoon,True
Oscars,1985,ACTOR IN A SUPPORTING ROLE,Klaus Maria Brandauer,Out of Africa,False
Oscars,1985,ACTOR IN A SUPPORTING ROLE,William Hickey,Prizzi's Honor,False
Oscars,1985,ACTOR IN A SUPPORTING ROLE,Robert Loggia,Jagged Edge,False
Oscars,1985,ACTOR IN A SUPPORTING ROLE,Eric Roberts,Runaway Train,False
Oscars,1985,ACTRESS IN A LEADING ROLE,Anne Bancroft,Agnes of God,False
Oscars,1985,ACTRESS IN A LEADING ROLE,Whoopi Goldberg,The Color Purple,False
Oscars,1985,ACTRESS IN A LEADING ROLE,Jessica Lange,Sweet Dreams,False
Oscars,1985,ACTRESS IN A LEADING ROLE,Geraldine Page,The Trip to Bountiful,True
Oscars,1985,ACTRESS IN A LEADING ROLE,Meryl Streep,Out of Africa,False
Oscars,1985,ACTRESS IN A SUPPORTING ROLE,Margaret Avery,The Color Purple,False
Oscars,1985,ACTRESS IN A SUPPORTING ROLE,Anjelica Huston,Prizzi's Honor,True
Oscars,1985,ACTRESS IN A SUPPORTING ROLE,Amy Madigan,Twice in a Lifetime,False
Oscars,1985,ACTRESS IN A SUPPORTING ROLE,Meg Tilly,Agnes of God,False
Oscars,1985,ACTRESS IN A SUPPORTING ROLE,Oprah Winfrey,The Color Purple,False
Oscars,1985,ART DIRECTION,Art Direction:  Norman Garwood;  Set Decoration:  Maggie Gray,Brazil,False
Oscars,1985,ART DIRECTION,"Art Direction:  J. Michael Riva, Robert W. Welch;  Set Decoration:  Linda DeScenna",The Color Purple,False
Oscars,1985,ART DIRECTION,Art Direction:  Stephen Grimes;  Set Decoration:  Josie MacAvin,Out of Africa,True
Oscars,1985,ART DIRECTION,"Art Direction:  Yoshiro Muraki, Shinobu Muraki",Ran,False
Oscars,1985,ART DIRECTION,Art Direction:  Stan Jolley;  Set Decoration:  John Anderson,Witness,False
Oscars,1985,CINEMATOGRAPHY,Allen Daviau,The Color Purple,False
Oscars,1985,CINEMATOGRAPHY,William A. Fraker,Murphy's Romance,False
Oscars,1985,CINEMATOGRAPHY,David Watkin,Out of Africa,True
Oscars,1985,CINEMATOGRAPHY,"Takao Saito, Masaharu Ueda, Asakazu Nakai",Ran,False
Oscars,1985,CINEMATOGRAPHY,John Seale,Witness,False
Oscars,1985,COSTUME DESIGN,Aggie Guerard Rodgers,The Color Purple,False
Oscars,1985,COSTUME DESIGN,Albert Wolsky,The Journey of Natty Gann,False
Oscars,1985,COSTUME DESIGN,Milena Canonero,Out of Africa,False
Oscars,1985,COSTUME DESIGN,Donfeld,Prizzi's Honor,False
Oscars,1985,COSTUME DESIGN,Emi Wada,Ran,True
Oscars,1985,DIRECTING,Hector Babenco,Kiss of the Spider Woman,False
Oscars,1985,DIRECTING,Sydney Pollack,Out of Africa,True
Oscars,1985,DIRECTING,John Huston,Prizzi's Honor,False
Oscars,1985,DIRECTING,Akira Kurosawa,Ran,False
Oscars,1985,DIRECTING,Peter Weir,Witness,False
Oscars,1985,DOCUMENTARY (Feature),"Maria Florio and Victoria Mudd, Producers",Broken Rainbow,True
Oscars,1985,DOCUMENTARY (Feature),"Susana Muñoz and Lourdes Portillo, Producers",Las Madres--The Mothers of Plaza de Mayo,False
Oscars,1985,DOCUMENTARY (Feature),"Japhet Asher, Producer",Soldiers in Hiding,False
Oscars,1985,DOCUMENTARY (Feature),"Ken Burns and Buddy Squires, Producers",The Statue of Liberty,False
Oscars,1985,DOCUMENTARY (Feature),"Steven Okazaki, Producer",Unfinished Business,False
Oscars,1985,DOCUMENTARY (Short Subject),"Robert Gardner, Producer",The Courage to Care,False
Oscars,1985,DOCUMENTARY (Short Subject),"Michael Crowley and James Wolpaw, Producers",Keats and His Nightingale: A Blind Date,False
Oscars,1985,DOCUMENTARY (Short Subject),"Barbara Willis Sweete, Producer",Making Overtures--The Story of a Community Orchestra,False
Oscars,1985,DOCUMENTARY (Short Subject),"David Goodman, Producer",Witness to War: Dr. Charlie Clements,True
Oscars,1985,DOCUMENTARY (Short Subject),"Alan Edelstein, Producer",The Wizard of the Strings,False
Oscars,1985,FILM EDITING,John Bloom,A Chorus Line,False
Oscars,1985,FILM EDITING,"Fredric Steinkamp, William Steinkamp, Pembroke Herring, Sheldon Kahn",Out of Africa,False
Oscars,1985,FILM EDITING,"Rudi Fehr, Kaja Fehr",Prizzi's Honor,False
Oscars,1985,FILM EDITING,Henry Richardson,Runaway Train,False
Oscars,1985,FILM EDITING,Thom Noble,Witness,True
Oscars,1985,FOREIGN LANGUAGE FILM,Federal Republic of Germany,Angry Harvest,False
Oscars,1985,FOREIGN LANGUAGE FILM,Hungary,Colonel Redl,False
Oscars,1985,FOREIGN LANGUAGE FILM,Argentina,The Official Story,True
Oscars,1985,FOREIGN LANGUAGE FILM,France,Three Men and a Cradle,False
Oscars,1985,FOREIGN LANGUAGE FILM,Yugoslavia,When Father Was Away on Business,False
Oscars,1985,MAKEUP,Ken Chase,The Color Purple,False
Oscars,1985,MAKEUP,"Michael Westmore, Zoltan Elek",Mask,True
Oscars,1985,MAKEUP,Carl Fullerton,Remo Williams: The Adventure Begins,False
Oscars,1985,MUSIC (Original Score),Georges Delerue,Agnes of God,False
Oscars,1985,MUSIC (Original Score),"Quincy Jones, Jeremy Lubbock, Rod Temperton, Caiphus Semenya, Andrae Crouch, Chris Boardman, Jorge Calandrelli, Joel Rosenbaum, Fred Steiner, Jack Hayes, Jerry Hey, Randy Kerber",The Color Purple,False
Oscars,1985,MUSIC (Original Score),John Barry,Out of Africa,True
Oscars,1985,MUSIC (Original Score),Bruce Broughton,Silverado,False
Oscars,1985,MUSIC (Original Score),Maurice Jarre,Witness,False
Oscars,1985,MUSIC (Original Song),"Music by Quincy Jones and Rod Temperton; Lyric by Quincy Jones, Rod Temperton and Lionel Richie",The Color Purple,False
Oscars,1985,MUSIC (Original Song),Music by Chris Hayes and Johnny Colla; Lyric by Huey Lewis,Back to the Future,False
Oscars,1985,MUSIC (Original Song),Music and Lyric by Lionel Richie,White Nights,True
Oscars,1985,MUSIC (Original Song),Music and Lyric by Stephen Bishop,White Nights,False
Oscars,1985,MUSIC (Original Song),Music by Marvin Hamlisch; Lyric by Edward Kleban,A Chorus Line,False
Oscars,1985,BEST PICTURE,"Steven Spielberg, Kathleen Kennedy, Frank Marshall and Quincy Jones, Producers",The Color Purple,False
Oscars,1985,BEST PICTURE,"David Weisman, Producer",Kiss of the Spider Woman,False
Oscars,1985,BEST PICTURE,"Sydney Pollack, Producer",Out of Africa,True
Oscars,1985,BEST PICTURE,"John Foreman, Producer",Prizzi's Honor,False
Oscars,1985,BEST PICTURE,"Edward S. Feldman, Producer",Witness,False
